Tue 28/Feb/2023 16:52:56
ID: B2
Bemerkung: 
Ud_start: 0
Ud_stop: 20
Ud_step: 0.5
Ugconst_start: 0
Ugconst_stop: 20
Ugconst_step: 4
Int_Time: Short
IG_Limit: 1m
ID_Limit: 1m
Hold_Time: 0.15
StepDelay_Time: 0.15
Ch_length: 1E-005
Ch_width: 1E-005
Ch_height: 6.5E-008
Epsilon_r: 4
# Die folgenden 2 Zeilen sind nur für AIM-Extract wichtig !
41     6
0     4     8     12     16     20    
# 
Messdaten: 
# Ausgabeformat:
# 1.Spalte: Ud, 2.Spalte: Id zu Ugconst_start, 3.Spalte: Id zu Ugconst_start + Ugconst_step,
#    4.Spalte: Id zu Ugconst_start + 2*Ugconst_step, usw.
# 
0     1.331E-011     -6.31E-010     -1.54E-009     -2.32E-009     -3.29E-009     -3.93E-009    
0.5     3.89E-009     4.91E-007     1.066E-006     1.676E-006     2.29E-006     2.88E-006    
1     4.07E-009     9.06E-007     2.07E-006     3.28E-006     4.47E-006     5.63E-006    
1.5     4.11E-009     1.248E-006     2.97E-006     4.78E-006     6.57E-006     8.32E-006    
2     4.2E-009     1.522E-006     3.81E-006     6.22E-006     8.600000000000001E-006     1.094E-005    
2.5     4.25E-009     1.732E-006     4.58E-006     7.58E-006     1.057E-005     1.35E-005    
3     4.3E-009     1.886E-006     5.29E-006     8.88E-006     1.247E-005     1.6E-005    
3.5     4.36E-009     1.992E-006     5.93E-006     1.012E-005     1.431E-005     1.843E-005    
4     4.39E-009     2.08E-006     6.51E-006     1.128E-005     1.609E-005     2.08E-005    
4.5     4.46E-009     2.12E-006     7.03E-006     1.239E-005     1.78E-005     2.31E-005    
5     4.47E-009     2.15E-006     7.48E-006     1.343E-005     1.946E-005     2.54E-005    
5.5     4.53E-009     2.16E-006     7.880000000000001E-006     1.441E-005     2.1E-005     2.76E-005    
6     4.57E-009     2.17E-006     8.219999999999999E-006     1.533E-005     2.26E-005     2.98E-005    
6.5     4.63E-009     2.18E-006     8.51E-006     1.619E-005     2.4E-005     3.19E-005    
7     4.68E-009     2.18E-006     8.749999999999999E-006     1.698E-005     2.55E-005     3.4E-005    
7.5     4.68E-009     2.19E-006     8.940000000000001E-006     1.772E-005     2.69E-005     3.61E-005    
8     4.72E-009     2.19E-006     9.099999999999999E-006     1.839E-005     2.82E-005     3.81E-005    
8.5     4.78E-009     2.2E-006     9.22E-006     1.901E-005     2.95E-005     4.01E-005    
9     4.8E-009     2.2E-006     9.310000000000001E-006     1.957E-005     3.07E-005     4.2E-005    
9.5     4.83E-009     2.2E-006     9.39E-006     2E-005     3.18E-005     4.39E-005    
10     4.86E-009     2.2E-006     9.449999999999999E-006     2.05E-005     3.29E-005     4.57E-005    
10.5     4.93E-009     2.2E-006     9.490000000000001E-006     2.09E-005     3.39E-005     4.75E-005    
11     4.95E-009     2.21E-006     9.53E-006     2.12E-005     3.5E-005     4.93E-005    
11.5     4.98E-009     2.21E-006     9.56E-006     2.15E-005     3.59E-005     5.1E-005    
12     4.97E-009     2.21E-006     9.59E-006     2.18E-005     3.68E-005     5.28E-005    
12.5     5.03E-009     2.21E-006     9.619999999999999E-006     2.2E-005     3.76E-005     5.44E-005    
13     5.08E-009     2.21E-006     9.639999999999999E-006     2.22E-005     3.84E-005     5.6E-005    
13.5     5.09E-009     2.21E-006     9.660000000000001E-006     2.24E-005     3.91E-005     5.75E-005    
14     5.14E-009     2.22E-006     9.680000000000001E-006     2.25E-005     3.98E-005     5.91E-005    
14.5     5.17E-009     2.22E-006     9.71E-006     2.27E-005     4.04E-005     6.05E-005    
15     5.21E-009     2.22E-006     9.72E-006     2.28E-005     4.1E-005     6.19E-005    
15.5     5.21E-009     2.22E-006     9.74E-006     2.29E-005     4.15E-005     6.329999999999999E-005    
16     5.26E-009     2.22E-006     9.76E-006     2.3E-005     4.2E-005     6.46E-005    
16.5     5.32E-009     2.22E-006     9.77E-006     2.31E-005     4.24E-005     6.59E-005    
17     5.29E-009     2.23E-006     9.789999999999999E-006     2.32E-005     4.28E-005     6.710000000000001E-005    
17.5     5.32E-009     2.22E-006     9.799999999999999E-006     2.33E-005     4.32E-005     6.830000000000001E-005    
18     5.38E-009     2.23E-006     9.819999999999999E-006     2.34E-005     4.36E-005     6.940000000000001E-005    
18.5     5.43E-009     2.23E-006     9.830000000000001E-006     2.34E-005     4.39E-005     7.04E-005    
19     5.41E-009     2.23E-006     9.850000000000001E-006     2.35E-005     4.42E-005     7.15E-005    
19.5     5.42E-009     2.23E-006     9.87E-006     2.36E-005     4.45E-005     7.24E-005    
20     5.47E-009     2.23E-006     9.88E-006     2.37E-005     4.48E-005     7.34E-005    
