Tue 28/Feb/2023 16:49:10
ID: A1
Bemerkung: 
Ud_start: 0
Ud_stop: 20
Ud_step: 0.5
Ugconst_start: 0
Ugconst_stop: 20
Ugconst_step: 4
Int_Time: Short
IG_Limit: 1m
ID_Limit: 1m
Hold_Time: 0.15
StepDelay_Time: 0.15
Ch_length: 1E-005
Ch_width: 1E-005
Ch_height: 6.5E-008
Epsilon_r: 4
# Die folgenden 2 Zeilen sind nur für AIM-Extract wichtig !
41     6
0     4     8     12     16     20    
# 
Messdaten: 
# Ausgabeformat:
# 1.Spalte: Ud, 2.Spalte: Id zu Ugconst_start, 3.Spalte: Id zu Ugconst_start + Ugconst_step,
#    4.Spalte: Id zu Ugconst_start + 2*Ugconst_step, usw.
# 
0     3E-011     2.28E-011     -1.77E-010     -2.47E-010     -2.83E-010     -4.25E-010    
0.5     3.05E-011     6.08E-009     2.12E-007     2.6E-007     3.85E-007     5.77E-007    
1     2.96E-011     1.751E-008     5.09E-007     7.34E-007     1.132E-006     1.611E-006    
1.5     2.97E-011     3.06E-008     8.06E-007     1.3E-006     1.995E-006     2.81E-006    
2     3.06E-011     4.01E-008     1.077E-006     1.879E-006     2.91E-006     4.03E-006    
2.5     2.94E-011     4.54E-008     1.331E-006     2.47E-006     3.79E-006     5.26E-006    
3     2.95E-011     4.79E-008     1.556E-006     3.01E-006     4.67E-006     6.49E-006    
3.5     3.02E-011     4.95E-008     1.756E-006     3.53E-006     5.55E-006     7.730000000000001E-006    
4     2.89E-011     5.05E-008     1.928E-006     4.03E-006     6.39E-006     8.960000000000001E-006    
4.5     2.92E-011     5.09E-008     2.1E-006     4.49E-006     7.21E-006     1.018E-005    
5     2.89E-011     5.16E-008     2.21E-006     4.93E-006     8.01E-006     1.136E-005    
5.5     2.86E-011     5.17E-008     2.31E-006     5.33E-006     8.790000000000001E-006     1.254E-005    
6     2.86E-011     5.23E-008     2.4E-006     5.71E-006     9.54E-006     1.37E-005    
6.5     2.84E-011     5.35E-008     2.47E-006     6.06E-006     1.025E-005     1.483E-005    
7     2.8E-011     5.33E-008     2.52E-006     6.37E-006     1.093E-005     1.593E-005    
7.5     2.8E-011     5.4E-008     2.56E-006     6.66E-006     1.158E-005     1.701E-005    
8     2.77E-011     5.44E-008     2.59E-006     6.91E-006     1.22E-005     1.806E-005    
8.5     2.78E-011     5.51E-008     2.61E-006     7.15E-006     1.279E-005     1.907E-005    
9     2.75E-011     5.49E-008     2.63E-006     7.35E-006     1.335E-005     2E-005    
9.5     2.73E-011     5.54E-008     2.65E-006     7.54E-006     1.387E-005     2.1E-005    
10     2.74E-011     5.54E-008     2.65E-006     7.689999999999999E-006     1.436E-005     2.19E-005    
10.5     2.69E-011     5.53E-008     2.66E-006     7.83E-006     1.481E-005     2.27E-005    
11     2.68E-011     5.62E-008     2.68E-006     7.95E-006     1.523E-005     2.36E-005    
11.5     2.66E-011     5.6E-008     2.68E-006     8.049999999999999E-006     1.563E-005     2.44E-005    
12     2.64E-011     5.64E-008     2.69E-006     8.14E-006     1.6E-005     2.52E-005    
12.5     2.79E-011     5.65E-008     2.69E-006     8.209999999999999E-006     1.633E-005     2.6E-005    
13     2.62E-011     5.63E-008     2.7E-006     8.28E-006     1.663E-005     2.67E-005    
13.5     2.61E-011     5.71E-008     2.7E-006     8.33E-006     1.692E-005     2.74E-005    
14     2.58E-011     5.68E-008     2.7E-006     8.379999999999999E-006     1.717E-005     2.81E-005    
14.5     2.58E-011     5.78E-008     2.71E-006     8.420000000000001E-006     1.74E-005     2.87E-005    
15     2.54E-011     5.85E-008     2.71E-006     8.45E-006     1.76E-005     2.93E-005    
15.5     2.56E-011     5.8E-008     2.72E-006     8.48E-006     1.779E-005     2.99E-005    
16     2.54E-011     5.88E-008     2.72E-006     8.51E-006     1.795E-005     3.04E-005    
16.5     2.53E-011     5.88E-008     2.72E-006     8.53E-006     1.81E-005     3.09E-005    
17     2.51E-011     5.92E-008     2.73E-006     8.559999999999999E-006     1.824E-005     3.14E-005    
17.5     2.51E-011     5.94E-008     2.73E-006     8.579999999999999E-006     1.835E-005     3.18E-005    
18     2.47E-011     6.02E-008     2.73E-006     8.600000000000001E-006     1.846E-005     3.23E-005    
18.5     2.47E-011     5.99E-008     2.74E-006     8.63E-006     1.856E-005     3.26E-005    
19     2.46E-011     6.069999999999999E-008     2.74E-006     8.64E-006     1.865E-005     3.3E-005    
19.5     2.52E-011     6.09E-008     2.74E-006     8.66E-006     1.874E-005     3.34E-005    
20     2.42E-011     6.06E-008     2.74E-006     8.67E-006     1.883E-005     3.37E-005    
