Thu 04/May/2023 14:45:09
ID: B1
Bemerkung: 
Ud_start: 0
Ud_stop: 20
Ud_step: 0.5
Ugconst_start: 0
Ugconst_stop: 20
Ugconst_step: 4
Int_Time: Short
IG_Limit: 1m
ID_Limit: 1m
Hold_Time: 0.15
StepDelay_Time: 0.15
Ch_length: 5E-006
Ch_width: 1E-005
Ch_height: 6.5E-008
Epsilon_r: 4
# Die folgenden 2 Zeilen sind nur für AIM-Extract wichtig !
41     6
0     4     8     12     16     20    
# 
Messdaten: 
# Ausgabeformat:
# 1.Spalte: Ud, 2.Spalte: Id zu Ugconst_start, 3.Spalte: Id zu Ugconst_start + Ugconst_step,
#    4.Spalte: Id zu Ugconst_start + 2*Ugconst_step, usw.
# 
0     -5.32E-010     -2.2E-009     -3.81E-009     -5.56E-009     -7.590000000000001E-009     -8.799999999999999E-009    
0.5     2.53E-007     1.471E-006     2.72E-006     3.97E-006     5.19E-006     6.38E-006    
1     3.78E-007     2.82E-006     5.27E-006     7.77E-006     1.021E-005     1.257E-005    
1.5     4.29E-007     4E-006     7.700000000000001E-006     1.143E-005     1.51E-005     1.865E-005    
2     4.47E-007     5.05E-006     1E-005     1.498E-005     1.988E-005     2.46E-005    
2.5     4.53E-007     5.96E-006     1.218E-005     1.841E-005     2.45E-005     3.05E-005    
3     4.56E-007     6.74E-006     1.422E-005     2.17E-005     2.91E-005     3.64E-005    
3.5     4.58E-007     7.4E-006     1.613E-005     2.49E-005     3.37E-005     4.22E-005    
4     4.59E-007     7.94E-006     1.794E-005     2.8E-005     3.81E-005     4.8E-005    
4.5     4.6E-007     8.37E-006     1.961E-005     3.1E-005     4.25E-005     5.39E-005    
5     4.6E-007     8.7E-006     2.11E-005     3.39E-005     4.69E-005     5.97E-005    
5.5     4.61E-007     8.960000000000001E-006     2.26E-005     3.68E-005     5.12E-005     6.550000000000001E-005    
6     4.61E-007     9.150000000000001E-006     2.39E-005     3.95E-005     5.55E-005     7.13E-005    
6.5     4.62E-007     9.300000000000001E-006     2.5E-005     4.21E-005     5.97E-005     7.720000000000001E-005    
7     4.63E-007     9.4E-006     2.61E-005     4.47E-005     6.39E-005     8.3E-005    
7.5     4.63E-007     9.470000000000001E-006     2.71E-005     4.72E-005     6.81E-005     8.9E-005    
8     4.63E-007     9.54E-006     2.79E-005     4.95E-005     7.220000000000001E-005     9.500000000000001E-005    
8.5     4.63E-007     9.58E-006     2.87E-005     5.18E-005     7.63E-005     0.000101    
9     4.63E-007     9.619999999999999E-006     2.94E-005     5.4E-005     8.03E-005     0.0001072    
9.5     4.64E-007     9.650000000000001E-006     3E-005     5.61E-005     8.43E-005     0.0001133    
10     4.65E-007     9.680000000000001E-006     3.04E-005     5.81E-005     8.839999999999999E-005     0.0001196    
10.5     4.65E-007     9.71E-006     3.08E-005     5.99E-005     9.220000000000001E-005     0.0001257    
11     4.65E-007     9.74E-006     3.12E-005     6.17E-005     9.610000000000001E-005     0.0001322    
11.5     4.65E-007     9.75E-006     3.16E-005     6.329999999999999E-005     0.0001     0.0001386    
12     4.66E-007     9.78E-006     3.19E-005     6.490000000000001E-005     0.0001038     0.0001451    
12.5     4.66E-007     9.799999999999999E-006     3.21E-005     6.63E-005     0.0001076     0.0001516    
13     4.66E-007     9.819999999999999E-006     3.23E-005     6.770000000000001E-005     0.0001113     0.0001583    
13.5     4.66E-007     9.830000000000001E-006     3.25E-005     6.9E-005     0.0001149     0.0001648    
14     4.66E-007     9.860000000000001E-006     3.27E-005     7.02E-005     0.0001185     0.0001715    
14.5     4.67E-007     9.88E-006     3.29E-005     7.13E-005     0.000122     0.000178    
15     4.67E-007     9.9E-006     3.31E-005     7.24E-005     0.0001254     0.0001846    
15.5     4.68E-007     9.91E-006     3.33E-005     7.34E-005     0.0001286     0.000191    
16     4.67E-007     9.93E-006     3.35E-005     7.43E-005     0.0001319     0.0001974    
16.5     4.67E-007     9.94E-006     3.36E-005     7.51E-005     0.0001349     0.000205    
17     4.68E-007     9.96E-006     3.38E-005     7.6E-005     0.0001378     0.000211    
17.5     4.68E-007     9.979999999999999E-006     3.39E-005     7.68E-005     0.0001406     0.000217    
18     4.69E-007     1E-005     3.41E-005     7.75E-005     0.0001433     0.000222    
18.5     4.69E-007     1.001E-005     3.42E-005     7.82E-005     0.0001459     0.000228    
19     4.69E-007     1.003E-005     3.44E-005     7.9E-005     0.0001483     0.000232    
19.5     4.69E-007     1.005E-005     3.45E-005     7.97E-005     0.0001506     0.000238    
20     4.7E-007     1.006E-005     3.47E-005     8.04E-005     0.0001529     0.000244    
