Thu 04/May/2023 14:29:45
ID: A1
Bemerkung: 
Ud_start: -10
Ud_stop: 20
Ud_step: 0.5
Ugconst_start: 0.1000000014901161
Ugconst_stop: 15.10000038146973
Ugconst_step: 5
Int_Time: Short
IG_Limit: 1m
ID_Limit: 1m
Hold_Time: 0.15
StepDelay_Time: 0.15
Ch_length: 5E-006
Ch_width: 1E-005
Ch_height: 6.5E-008
Epsilon_r: 4
# Die folgenden 2 Zeilen sind nur für AIM-Extract wichtig !
61     4
0.1000000014901161     5.100000001490116     10.10000000149012     15.10000000149012    
# 
Messdaten: 
# Ausgabeformat:
# 1.Spalte: Ud, 2.Spalte: Id zu Ugconst_start, 3.Spalte: Id zu Ugconst_start + Ugconst_step,
#    4.Spalte: Id zu Ugconst_start + 2*Ugconst_step, usw.
# 
-10     -1.226E-011     -6.18E-012     -4.3E-012     -7.17E-012    
-9.5     -4.84E-012     -3.54E-012     -2.64E-012     -5.64E-012    
-9     1.71E-013     -4.94E-013     -6.79E-013     -4.21E-012    
-8.5     2.9E-012     1.691E-012     6.47E-013     -2.77E-012    
-8     4.79E-012     2.94E-012     1.464E-012     -1.78E-012    
-7.5     6.61E-012     3.7E-012     2.03E-012     -4.28E-013    
-7     7.82E-012     4.4E-012     2.45E-012     6.760000000000001E-013    
-6.5     8.94E-012     4.91E-012     2.86E-012     1.244E-012    
-6     9.980000000000001E-012     5.45E-012     3.17E-012     1.68E-012    
-5.5     1.156E-011     5.81E-012     3.41E-012     3.38E-012    
-5     1.199E-011     5.96E-012     3.74E-012     2.55E-012    
-4.5     1.204E-011     6.33E-012     3.73E-012     2.64E-012    
-4     1.221E-011     6.48E-012     3.96E-012     2.72E-012    
-3.5     1.264E-011     6.58E-012     4.09E-012     2.91E-012    
-3     1.205E-011     6.77E-012     4.2E-012     3.03E-012    
-2.5     1.214E-011     6.87E-012     4.26E-012     3.02E-012    
-2     1.232E-011     7.04E-012     4.99E-012     3.17E-012    
-1.5     1.223E-011     7.1E-012     4.71E-012     3.22E-012    
-1     1.216E-011     8.550000000000001E-012     4.6E-012     3.29E-012    
-0.5     1.223E-011     7.350000000000001E-012     4.66E-012     3.27E-012    
0     1.224E-011     7.23E-012     4.75E-012     3.44E-012    
0.5     1.413E-011     7.89E-012     5.41E-012     4.17E-012    
1     2.16E-011     6.440000000000001E-011     6.56E-011     6.25E-011    
1.5     4.6E-011     9.960000000000001E-010     1.021E-009     9.960000000000001E-010    
2     1.823E-010     5.68E-009     5.79E-009     6.02E-009    
2.5     6.35E-010     1.735E-008     1.785E-008     1.802E-008    
3     1.385E-009     4.11E-008     4.18E-008     4.24E-008    
3.5     2.62E-009     8.96E-008     9.169999999999999E-008     9.080000000000001E-008    
4     3.83E-009     1.753E-007     1.796E-007     1.772E-007    
4.5     5.23E-009     3.06E-007     3.16E-007     3.14E-007    
5     7.06E-009     5.010000000000001E-007     5.25E-007     5.14E-007    
5.5     8.890000000000001E-009     7.47E-007     7.95E-007     7.82E-007    
6     1.097E-008     1.045E-006     1.132E-006     1.123E-006    
6.5     1.352E-008     1.385E-006     1.533E-006     1.533E-006    
7     1.665E-008     1.76E-006     1.99E-006     2E-006    
7.5     1.868E-008     2.16E-006     2.53E-006     2.55E-006    
8     2.08E-008     2.6E-006     3.13E-006     3.17E-006    
8.5     2.39E-008     3.06E-006     3.81E-006     3.89E-006    
9     2.7E-008     3.55E-006     4.54E-006     4.68E-006    
9.5     3.03E-008     4.06E-006     5.35E-006     5.54E-006    
10     3.39E-008     4.6E-006     6.24E-006     6.49E-006    
10.5     3.85E-008     5.12E-006     7.12E-006     7.48E-006    
11     4.27E-008     5.67E-006     8.13E-006     8.590000000000001E-006    
11.5     4.68E-008     6.26E-006     9.150000000000001E-006     9.789999999999999E-006    
12     5.16E-008     6.85E-006     1.025E-005     1.11E-005    
12.5     5.66E-008     7.44E-006     1.137E-005     1.244E-005    
13     6.209999999999999E-008     8.049999999999999E-006     1.259E-005     1.395E-005    
13.5     6.650000000000001E-008     8.67E-006     1.378E-005     1.548E-005    
14     7.230000000000001E-008     9.300000000000001E-006     1.501E-005     1.716E-005    
14.5     7.82E-008     9.94E-006     1.63E-005     1.883E-005    
15     8.42E-008     1.059E-005     1.761E-005     2.05E-005    
15.5     9.18E-008     1.124E-005     1.895E-005     2.23E-005    
16     9.62E-008     1.188E-005     2.02E-005     2.43E-005    
16.5     1.05E-007     1.255E-005     2.16E-005     2.63E-005    
17     1.129E-007     1.323E-005     2.3E-005     2.85E-005    
17.5     1.203E-007     1.389E-005     2.45E-005     3.06E-005    
18     1.282E-007     1.457E-005     2.6E-005     3.28E-005    
18.5     1.361E-007     1.525E-005     2.76E-005     3.52E-005    
19     1.439E-007     1.594E-005     2.91E-005     3.77E-005    
19.5     1.517E-007     1.662E-005     3.06E-005     4.02E-005    
20     1.601E-007     1.731E-005     3.22E-005     4.29E-005    
