Thu 04/May/2023 14:59:50
ID: B1
Bemerkung: 
Ud_start: 0
Ud_stop: 20
Ud_step: 0.5
Ugconst_start: 0
Ugconst_stop: 20
Ugconst_step: 4
Int_Time: Short
IG_Limit: 1m
ID_Limit: 1m
Hold_Time: 0.15
StepDelay_Time: 0.15
Ch_length: 2E-005
Ch_width: 1E-005
Ch_height: 6.5E-008
Epsilon_r: 4
# Die folgenden 2 Zeilen sind nur für AIM-Extract wichtig !
41     6
0     4     8     12     16     20    
# 
Messdaten: 
# Ausgabeformat:
# 1.Spalte: Ud, 2.Spalte: Id zu Ugconst_start, 3.Spalte: Id zu Ugconst_start + Ugconst_step,
#    4.Spalte: Id zu Ugconst_start + 2*Ugconst_step, usw.
# 
0     -1.263E-011     -4.21E-010     -8.41E-010     -1.377E-009     -1.98E-009     -2.57E-009    
0.5     -1.161E-011     3.01E-007     6.85E-007     1.08E-006     1.482E-006     1.882E-006    
1     -1.11E-011     5.55E-007     1.318E-006     2.12E-006     2.93E-006     3.72E-006    
1.5     -1.067E-011     7.6E-007     1.9E-006     3.09E-006     4.28E-006     5.48E-006    
2     -1.027E-011     9.21E-007     2.45E-006     4E-006     5.6E-006     7.19E-006    
2.5     -9.72E-012     1.041E-006     2.93E-006     4.87E-006     6.86E-006     8.84E-006    
3     -9.33E-012     1.125E-006     3.36E-006     5.69E-006     8.070000000000001E-006     1.045E-005    
3.5     -8.81E-012     1.178E-006     3.75E-006     6.46E-006     9.24E-006     1.202E-005    
4     -8.53E-012     1.209E-006     4.1E-006     7.19E-006     1.036E-005     1.353E-005    
4.5     -7.99E-012     1.225E-006     4.4E-006     7.859999999999999E-006     1.143E-005     1.5E-005    
5     -7.61E-012     1.233E-006     4.66E-006     8.49E-006     1.245E-005     1.642E-005    
5.5     -7.17E-012     1.238E-006     4.88E-006     9.08E-006     1.343E-005     1.78E-005    
6     -6.8E-012     1.239E-006     5.07E-006     9.619999999999999E-006     1.436E-005     1.914E-005    
6.5     -6.37E-012     1.241E-006     5.22E-006     1.012E-005     1.525E-005     2.04E-005    
7     -6.07E-012     1.242E-006     5.33E-006     1.057E-005     1.609E-005     2.16E-005    
7.5     -5.59E-012     1.243E-006     5.43E-006     1.098E-005     1.69E-005     2.28E-005    
8     -5.27E-012     1.244E-006     5.5E-006     1.135E-005     1.765E-005     2.4E-005    
8.5     -4.83E-012     1.245E-006     5.55E-006     1.169E-005     1.836E-005     2.51E-005    
9     -4.55E-012     1.246E-006     5.59E-006     1.199E-005     1.903E-005     2.62E-005    
9.5     -4.04E-012     1.246E-006     5.61E-006     1.225E-005     1.967E-005     2.73E-005    
10     -3.78E-012     1.247E-006     5.63E-006     1.247E-005     2.02E-005     2.83E-005    
10.5     -3.53E-012     1.247E-006     5.64E-006     1.265E-005     2.07E-005     2.92E-005    
11     -3.27E-012     1.248E-006     5.65E-006     1.282E-005     2.12E-005     3.01E-005    
11.5     -2.77E-012     1.248E-006     5.66E-006     1.295E-005     2.17E-005     3.1E-005    
12     -2.41E-012     1.249E-006     5.67E-006     1.306E-005     2.22E-005     3.19E-005    
12.5     -2.12E-012     1.25E-006     5.67E-006     1.315E-005     2.25E-005     3.26E-005    
13     -1.78E-012     1.25E-006     5.68E-006     1.322E-005     2.29E-005     3.34E-005    
13.5     -1.57E-012     1.251E-006     5.69E-006     1.328E-005     2.32E-005     3.41E-005    
14     1.2E-013     1.251E-006     5.69E-006     1.332E-005     2.35E-005     3.48E-005    
14.5     1.744E-012     1.251E-006     5.7E-006     1.336E-005     2.38E-005     3.55E-005    
15     2.25E-012     1.252E-006     5.7E-006     1.339E-005     2.4E-005     3.61E-005    
15.5     2.69E-012     1.253E-006     5.7E-006     1.342E-005     2.42E-005     3.67E-005    
16     2.83E-012     1.253E-006     5.71E-006     1.345E-005     2.43E-005     3.72E-005    
16.5     3.31E-012     1.253E-006     5.71E-006     1.347E-005     2.45E-005     3.77E-005    
17     3.56E-012     1.254E-006     5.71E-006     1.349E-005     2.46E-005     3.81E-005    
17.5     4E-012     1.254E-006     5.72E-006     1.351E-005     2.47E-005     3.86E-005    
18     4.01E-012     1.255E-006     5.72E-006     1.353E-005     2.48E-005     3.9E-005    
18.5     4.46E-012     1.255E-006     5.72E-006     1.356E-005     2.49E-005     3.93E-005    
19     4.79E-012     1.256E-006     5.73E-006     1.357E-005     2.5E-005     3.96E-005    
19.5     5.12E-012     1.256E-006     5.73E-006     1.359E-005     2.51E-005     3.99E-005    
20     5.4E-012     1.256E-006     5.73E-006     1.36E-005     2.51E-005     4.02E-005    
