Tue 28/Feb/2023 16:50:59
ID: B1
Bemerkung: 
Ud_start: 0
Ud_stop: 20
Ud_step: 0.5
Ugconst_start: 0
Ugconst_stop: 20
Ugconst_step: 4
Int_Time: Short
IG_Limit: 1m
ID_Limit: 1m
Hold_Time: 0.15
StepDelay_Time: 0.15
Ch_length: 1E-005
Ch_width: 1E-005
Ch_height: 6.5E-008
Epsilon_r: 4
# Die folgenden 2 Zeilen sind nur für AIM-Extract wichtig !
41     6
0     4     8     12     16     20    
# 
Messdaten: 
# Ausgabeformat:
# 1.Spalte: Ud, 2.Spalte: Id zu Ugconst_start, 3.Spalte: Id zu Ugconst_start + Ugconst_step,
#    4.Spalte: Id zu Ugconst_start + 2*Ugconst_step, usw.
# 
0     2.28E-011     -8.5E-010     -2.29E-009     -3.33E-009     -4.45E-009     -5.6E-009    
0.5     4.07E-009     7.07E-007     1.554E-006     2.37E-006     3.16E-006     3.94E-006    
1     6.95E-009     1.328E-006     3.02E-006     4.6E-006     6.18E-006     7.74E-006    
1.5     7.639999999999999E-009     1.872E-006     4.37E-006     6.75E-006     9.109999999999999E-006     1.146E-005    
2     7.510000000000001E-009     2.36E-006     5.63E-006     8.790000000000001E-006     1.195E-005     1.508E-005    
2.5     8.11E-009     2.74E-006     6.81E-006     1.075E-005     1.47E-005     1.862E-005    
3     8.57E-009     3.06E-006     7.890000000000001E-006     1.262E-005     1.737E-005     2.21E-005    
3.5     9.1E-009     3.3E-006     8.9E-006     1.441E-005     1.995E-005     2.55E-005    
4     8.52E-009     3.49E-006     9.819999999999999E-006     1.612E-005     2.24E-005     2.88E-005    
4.5     9.46E-009     3.63E-006     1.065E-005     1.774E-005     2.49E-005     3.21E-005    
5     9.300000000000001E-009     3.72E-006     1.14E-005     1.928E-005     2.72E-005     3.53E-005    
5.5     9.759999999999999E-009     3.79E-006     1.209E-005     2.07E-005     2.95E-005     3.84E-005    
6     1.065E-008     3.82E-006     1.269E-005     2.21E-005     3.18E-005     4.15E-005    
6.5     1.062E-008     3.86E-006     1.321E-005     2.34E-005     3.39E-005     4.46E-005    
7     1.083E-008     3.87E-006     1.367E-005     2.46E-005     3.6E-005     4.76E-005    
7.5     1.08E-008     3.88E-006     1.406E-005     2.58E-005     3.81E-005     5.05E-005    
8     1.073E-008     3.89E-006     1.438E-005     2.69E-005     4E-005     5.36E-005    
8.5     1.077E-008     3.9E-006     1.466E-005     2.78E-005     4.19E-005     5.64E-005    
9     1.015E-008     3.91E-006     1.488E-005     2.88E-005     4.37E-005     5.93E-005    
9.5     1.023E-008     3.91E-006     1.505E-005     2.96E-005     4.55E-005     6.210000000000001E-005    
10     1.062E-008     3.92E-006     1.52E-005     3.04E-005     4.72E-005     6.48E-005    
10.5     1.087E-008     3.92E-006     1.531E-005     3.11E-005     4.88E-005     6.74E-005    
11     1.12E-008     3.93E-006     1.54E-005     3.18E-005     5.04E-005     7.01E-005    
11.5     1.086E-008     3.93E-006     1.549E-005     3.23E-005     5.19E-005     7.270000000000001E-005    
12     1.035E-008     3.94E-006     1.555E-005     3.28E-005     5.34E-005     7.53E-005    
12.5     1.068E-008     3.94E-006     1.561E-005     3.33E-005     5.48E-005     7.779999999999999E-005    
13     1.105E-008     3.94E-006     1.565E-005     3.37E-005     5.61E-005     8.03E-005    
13.5     1.18E-008     3.95E-006     1.57E-005     3.41E-005     5.73E-005     8.27E-005    
14     1.21E-008     3.95E-006     1.574E-005     3.44E-005     5.85E-005     8.51E-005    
14.5     1.204E-008     3.95E-006     1.578E-005     3.46E-005     5.96E-005     8.75E-005    
15     1.27E-008     3.96E-006     1.582E-005     3.49E-005     6.06E-005     8.97E-005    
15.5     1.328E-008     3.96E-006     1.585E-005     3.51E-005     6.160000000000001E-005     9.19E-005    
16     1.245E-008     3.97E-006     1.588E-005     3.53E-005     6.24E-005     9.41E-005    
16.5     1.299E-008     3.97E-006     1.591E-005     3.55E-005     6.329999999999999E-005     9.619999999999999E-005    
17     1.247E-008     3.97E-006     1.595E-005     3.57E-005     6.4E-005     9.82E-005    
17.5     1.3E-008     3.98E-006     1.598E-005     3.58E-005     6.48E-005     0.0001002    
18     1.253E-008     3.98E-006     1.6E-005     3.6E-005     6.54E-005     0.0001021    
18.5     1.324E-008     3.98E-006     1.603E-005     3.62E-005     6.609999999999999E-005     0.0001039    
19     1.265E-008     3.99E-006     1.606E-005     3.63E-005     6.660000000000001E-005     0.0001056    
19.5     1.291E-008     3.99E-006     1.609E-005     3.64E-005     6.710000000000001E-005     0.0001072    
20     1.342E-008     3.99E-006     1.612E-005     3.66E-005     6.770000000000001E-005     0.0001088    
