Tue 28/Feb/2023 16:19:15
ID: A1
Bemerkung: 
Ud_start: -10
Ud_stop: 20
Ud_step: 0.5
Ugconst_start: 0.1000000014901161
Ugconst_stop: 15.10000038146973
Ugconst_step: 5
Int_Time: Short
IG_Limit: 1m
ID_Limit: 1m
Hold_Time: 0.15
StepDelay_Time: 0.15
Ch_length: 5E-006
Ch_width: 1E-005
Ch_height: 6.5E-008
Epsilon_r: 4
# Die folgenden 2 Zeilen sind nur für AIM-Extract wichtig !
61     4
0.1000000014901161     5.100000001490116     10.10000000149012     15.10000000149012    
# 
Messdaten: 
# Ausgabeformat:
# 1.Spalte: Ud, 2.Spalte: Id zu Ugconst_start, 3.Spalte: Id zu Ugconst_start + Ugconst_step,
#    4.Spalte: Id zu Ugconst_start + 2*Ugconst_step, usw.
# 
-10     -1.891E-011     -1.443E-011     -1.057E-011     -1.221E-011    
-9.5     -1.519E-011     -1.172E-011     -8.42E-012     -1.031E-011    
-9     -1.218E-011     -9.480000000000001E-012     -7.07E-012     -8.41E-012    
-8.5     -1.002E-011     -7.850000000000001E-012     -6.01E-012     -7.06E-012    
-8     -7.99E-012     -6.45E-012     -4.98E-012     -5.93E-012    
-7.5     -6.7E-012     -5.38E-012     -4.14E-012     -4.85E-012    
-7     -5.63E-012     -4.39E-012     -3.42E-012     -3.9E-012    
-6.5     -4.7E-012     -3.66E-012     -2.95E-012     -3.33E-012    
-6     -3.84E-012     -3.2E-012     -2.39E-012     -2.57E-012    
-5.5     -3.15E-012     -2.57E-012     -1.95E-012     -2E-012    
-5     -2.77E-012     -2.2E-012     -1.58E-012     -1.61E-012    
-4.5     -2.4E-012     -1.8E-012     -1.317E-012     -1.203E-012    
-4     -1.96E-012     -1.65E-012     -1.012E-012     -8.44E-013    
-3.5     -1.67E-012     -1.311E-012     -8.01E-013     -5.96E-013    
-3     -1.576E-012     -1.039E-012     -6.03E-013     -4.14E-013    
-2.5     -1.379E-012     -8.75E-013     -4.84E-013     -2.7E-013    
-2     -1.208E-012     -7.28E-013     -3.75E-013     -1.49E-013    
-1.5     -1.049E-012     -6.39E-013     -2.94E-013     -7.3E-014    
-1     -9.31E-013     -5.31E-013     -2.1E-013     1.2E-014    
-0.5     -8.3E-013     -4.34E-013     -1.31E-013     1E-013    
0     -7.25E-013     -3.43E-013     -5.6E-014     1.64E-013    
0.5     3.9E-012     5.48E-012     1.51E-012     1.159E-012    
1     9.48E-011     2.3E-011     1.704E-011     2.07E-011    
1.5     3.89E-010     2.17E-010     2.36E-010     2.45E-010    
2     1.007E-009     1.962E-009     2.01E-009     2.17E-009    
2.5     1.784E-009     7.49E-009     7.520000000000001E-009     7.4E-009    
3     2.7E-009     1.753E-008     1.748E-008     1.703E-008    
3.5     3.91E-009     3.3E-008     3.38E-008     3.17E-008    
4     5.55E-009     6.45E-008     6.3E-008     6.08E-008    
4.5     7.49E-009     1.181E-007     1.195E-007     1.164E-007    
5     1.017E-008     2.16E-007     2.21E-007     2.12E-007    
5.5     1.296E-008     3.76E-007     3.9E-007     3.71E-007    
6     1.572E-008     6.010000000000001E-007     6.4E-007     6.09E-007    
6.5     1.896E-008     8.93E-007     9.7E-007     9.37E-007    
7     1.92E-008     1.241E-006     1.379E-006     1.352E-006    
7.5     2.22E-008     1.628E-006     1.878E-006     1.849E-006    
8     2.56E-008     2.04E-006     2.41E-006     2.38E-006    
8.5     2.97E-008     2.49E-006     3.04E-006     3.04E-006    
9     3.46E-008     2.96E-006     3.73E-006     3.77E-006    
9.5     3.91E-008     3.44E-006     4.48E-006     4.57E-006    
10     4.39E-008     3.95E-006     5.29E-006     5.44E-006    
10.5     4.95E-008     4.45E-006     6.12E-006     6.36E-006    
11     5.4E-008     4.98E-006     7.05E-006     7.39E-006    
11.5     5.92E-008     5.52E-006     8.029999999999999E-006     8.48E-006    
12     6.53E-008     6.06E-006     9.06E-006     9.69E-006    
12.5     7.2E-008     6.63E-006     1.01E-005     1.095E-005    
13     7.95E-008     7.21E-006     1.122E-005     1.23E-005    
13.5     8.58E-008     7.78E-006     1.234E-005     1.372E-005    
14     9.310000000000001E-008     8.379999999999999E-006     1.354E-005     1.527E-005    
14.5     1.008E-007     8.970000000000001E-006     1.473E-005     1.685E-005    
15     1.065E-007     9.6E-006     1.598E-005     1.854E-005    
15.5     1.146E-007     1.021E-005     1.722E-005     2E-005    
16     1.22E-007     1.082E-005     1.851E-005     2.21E-005    
16.5     1.304E-007     1.145E-005     1.979E-005     2.4E-005    
17     1.415E-007     1.206E-005     2.1E-005     2.59E-005    
17.5     1.497E-007     1.27E-005     2.24E-005     2.8E-005    
18     1.552E-007     1.335E-005     2.38E-005     3.02E-005    
18.5     1.669E-007     1.398E-005     2.53E-005     3.23E-005    
19     1.731E-007     1.464E-005     2.66E-005     3.47E-005    
19.5     1.824E-007     1.529E-005     2.8E-005     3.71E-005    
20     1.946E-007     1.593E-005     2.95E-005     3.94E-005    
