Tue 28/Feb/2023 16:11:47
ID: DR18
Bemerkung: 
Ud_start: 0
Ud_stop: 20
Ud_step: 0.5
Ugconst_start: 0
Ugconst_stop: 20
Ugconst_step: 4
Int_Time: Short
IG_Limit: 1m
ID_Limit: 1m
Hold_Time: 0.15
StepDelay_Time: 0.15
Ch_length: 2E-005
Ch_width: 2E-005
Ch_height: 6.5E-008
Epsilon_r: 4
# Die folgenden 2 Zeilen sind nur für AIM-Extract wichtig !
41     6
0     4     8     12     16     20    
# 
Messdaten: 
# Ausgabeformat:
# 1.Spalte: Ud, 2.Spalte: Id zu Ugconst_start, 3.Spalte: Id zu Ugconst_start + Ugconst_step,
#    4.Spalte: Id zu Ugconst_start + 2*Ugconst_step, usw.
# 
0     -5.52E-013     -5.46E-012     6.04E-012     8.21E-012     1.271E-011     -3.33E-011    
0.5     1.8E-013     1.076E-008     6E-008     7.51E-008     1.217E-007     2.3E-007    
1     4.53E-013     2.15E-008     2.19E-007     3.39E-007     5.56E-007     9.34E-007    
1.5     5.65E-013     2.9E-008     4.32E-007     7.37E-007     1.256E-006     2.02E-006    
2     6.73E-013     3.48E-008     6.52E-007     1.225E-006     2.14E-006     3.32E-006    
2.5     7.42E-013     3.81E-008     8.67E-007     1.754E-006     3.08E-006     4.7E-006    
3     8.12E-013     4E-008     1.069E-006     2.29E-006     4.06E-006     6.11E-006    
3.5     8.88E-013     4.1E-008     1.255E-006     2.83E-006     5.01E-006     7.54E-006    
4     9.429999999999999E-013     4.16E-008     1.422E-006     3.34E-006     5.95E-006     8.940000000000001E-006    
4.5     9.780000000000001E-013     4.25E-008     1.56E-006     3.82E-006     6.89E-006     1.036E-005    
5     1.038E-012     4.29E-008     1.685E-006     4.29E-006     7.8E-006     1.176E-005    
5.5     1.078E-012     4.33E-008     1.785E-006     4.73E-006     8.66E-006     1.313E-005    
6     1.132E-012     4.31E-008     1.873E-006     5.14E-006     9.51E-006     1.449E-005    
6.5     1.174E-012     4.36E-008     1.936E-006     5.51E-006     1.031E-005     1.583E-005    
7     1.217E-012     4.34E-008     1.991E-006     5.86E-006     1.108E-005     1.714E-005    
7.5     1.258E-012     4.34E-008     2.05E-006     6.18E-006     1.183E-005     1.842E-005    
8     1.301E-012     4.35E-008     2.09E-006     6.48E-006     1.255E-005     1.965E-005    
8.5     1.338E-012     4.36E-008     2.12E-006     6.75E-006     1.324E-005     2.09E-005    
9     1.358E-012     4.34E-008     2.13E-006     6.99E-006     1.388E-005     2.21E-005    
9.5     1.409E-012     4.33E-008     2.15E-006     7.2E-006     1.446E-005     2.31E-005    
10     1.451E-012     4.35E-008     2.17E-006     7.41E-006     1.503E-005     2.43E-005    
10.5     1.446E-012     4.34E-008     2.18E-006     7.57E-006     1.554E-005     2.54E-005    
11     1.526E-012     4.39E-008     2.19E-006     7.730000000000001E-006     1.604E-005     2.64E-005    
11.5     1.547E-012     4.34E-008     2.2E-006     7.869999999999999E-006     1.65E-005     2.73E-005    
12     1.593E-012     4.39E-008     2.2E-006     7.97E-006     1.697E-005     2.83E-005    
12.5     1.632E-012     4.4E-008     2.2E-006     8.090000000000001E-006     1.738E-005     2.93E-005    
13     1.65E-012     4.37E-008     2.21E-006     8.16E-006     1.774E-005     3.03E-005    
13.5     1.715E-012     4.37E-008     2.21E-006     8.260000000000001E-006     1.807E-005     3.11E-005    
14     1.728E-012     4.37E-008     2.21E-006     8.32E-006     1.839E-005     3.2E-005    
14.5     1.746E-012     4.41E-008     2.22E-006     8.379999999999999E-006     1.872E-005     3.28E-005    
15     1.796E-012     4.38E-008     2.23E-006     8.440000000000001E-006     1.897E-005     3.37E-005    
15.5     1.827E-012     4.43E-008     2.23E-006     8.47E-006     1.922E-005     3.43E-005    
16     1.876E-012     4.41E-008     2.23E-006     8.52E-006     1.947E-005     3.52E-005    
16.5     1.882E-012     4.43E-008     2.24E-006     8.559999999999999E-006     1.968E-005     3.58E-005    
17     1.926E-012     4.45E-008     2.24E-006     8.610000000000001E-006     1.995E-005     3.66E-005    
17.5     1.938E-012     4.37E-008     2.25E-006     8.63E-006     2.01E-005     3.72E-005    
18     1.964E-012     4.43E-008     2.24E-006     8.67E-006     2.02E-005     3.79E-005    
18.5     1.995E-012     4.4E-008     2.25E-006     8.71E-006     2.04E-005     3.86E-005    
19     1.16E-012     4.41E-008     2.24E-006     8.760000000000001E-006     2.07E-005     3.93E-005    
19.5     1.077E-012     4.4E-008     2.26E-006     8.790000000000001E-006     2.07E-005     3.99E-005    
20     1.652E-012     4.44E-008     2.25E-006     8.8E-006     2.09E-005     4.04E-005    
