Thu 04/May/2023 14:34:56
ID: A1
Bemerkung: 
Ud_start: 0
Ud_stop: 20
Ud_step: 0.5
Ugconst_start: 0
Ugconst_stop: 20
Ugconst_step: 4
Int_Time: Short
IG_Limit: 1m
ID_Limit: 1m
Hold_Time: 0.15
StepDelay_Time: 0.15
Ch_length: 1E-005
Ch_width: 1E-005
Ch_height: 6.5E-008
Epsilon_r: 4
# Die folgenden 2 Zeilen sind nur für AIM-Extract wichtig !
41     6
0     4     8     12     16     20    
# 
Messdaten: 
# Ausgabeformat:
# 1.Spalte: Ud, 2.Spalte: Id zu Ugconst_start, 3.Spalte: Id zu Ugconst_start + Ugconst_step,
#    4.Spalte: Id zu Ugconst_start + 2*Ugconst_step, usw.
# 
0     -3.37E-012     -1.246E-010     -1.03E-010     -2.04E-010     -2.14E-010     -4.01E-010    
0.5     -3.26E-012     1.016E-007     1.699E-007     2.76E-007     3.81E-007     5.55E-007    
1     -3.17E-012     1.879E-007     4.39E-007     7.2E-007     1.045E-006     1.499E-006    
1.5     -2.94E-012     2.52E-007     7.42E-007     1.269E-006     1.89E-006     2.66E-006    
2     -2.93E-012     2.95E-007     1.035E-006     1.864E-006     2.82E-006     3.93E-006    
2.5     -2.83E-012     3.21E-007     1.309E-006     2.47E-006     3.78E-006     5.25E-006    
3     -2.72E-012     3.36E-007     1.566E-006     3.06E-006     4.75E-006     6.6E-006    
3.5     -2.59E-012     3.42E-007     1.8E-006     3.64E-006     5.71E-006     7.96E-006    
4     -2.65E-012     3.45E-007     2.03E-006     4.19E-006     6.65E-006     9.310000000000001E-006    
4.5     -2.45E-012     3.47E-007     2.21E-006     4.72E-006     7.58E-006     1.063E-005    
5     -2.36E-012     3.47E-007     2.36E-006     5.21E-006     8.47E-006     1.195E-005    
5.5     -2.35E-012     3.48E-007     2.5E-006     5.67E-006     9.330000000000001E-006     1.324E-005    
6     -2.23E-012     3.49E-007     2.62E-006     6.11E-006     1.016E-005     1.45E-005    
6.5     -2.14E-012     3.49E-007     2.71E-006     6.51E-006     1.096E-005     1.572E-005    
7     -2.02E-012     3.49E-007     2.78E-006     6.87E-006     1.172E-005     1.692E-005    
7.5     -2.09E-012     3.5E-007     2.84E-006     7.21E-006     1.244E-005     1.809E-005    
8     -1.94E-012     3.5E-007     2.89E-006     7.51E-006     1.313E-005     1.923E-005    
8.5     -1.87E-012     3.5E-007     2.91E-006     7.78E-006     1.378E-005     2.03E-005    
9     -1.75E-012     3.5E-007     2.94E-006     8.01E-006     1.441E-005     2.14E-005    
9.5     -1.64E-012     3.5E-007     2.95E-006     8.219999999999999E-006     1.499E-005     2.24E-005    
10     -1.66E-012     3.51E-007     2.97E-006     8.410000000000001E-006     1.553E-005     2.34E-005    
10.5     -1.77E-012     3.51E-007     2.97E-006     8.559999999999999E-006     1.603E-005     2.44E-005    
11     -1.613E-012     3.51E-007     2.99E-006     8.7E-006     1.651E-005     2.53E-005    
11.5     -3.05E-013     3.51E-007     2.99E-006     8.82E-006     1.695E-005     2.62E-005    
12     6.5E-014     3.51E-007     3E-006     8.919999999999999E-006     1.736E-005     2.71E-005    
12.5     2.12E-013     3.51E-007     3E-006     8.99E-006     1.773E-005     2.79E-005    
13     2.83E-013     3.51E-007     3.01E-006     9.06E-006     1.808E-005     2.88E-005    
13.5     3.53E-013     3.52E-007     3.01E-006     9.120000000000001E-006     1.839E-005     2.95E-005    
14     4.36E-013     3.51E-007     3.02E-006     9.16E-006     1.867E-005     3.03E-005    
14.5     4.82E-013     3.51E-007     3.02E-006     9.21E-006     1.892E-005     3.09E-005    
15     5.43E-013     3.51E-007     3.03E-006     9.24E-006     1.916E-005     3.16E-005    
15.5     5.9E-013     3.52E-007     3.02E-006     9.269999999999999E-006     1.936E-005     3.22E-005    
16     6.95E-013     3.51E-007     3.03E-006     9.290000000000001E-006     1.955E-005     3.28E-005    
16.5     7.53E-013     3.51E-007     3.03E-006     9.320000000000001E-006     1.971E-005     3.34E-005    
17     8.03E-013     3.51E-007     3.03E-006     9.330000000000001E-006     1.985E-005     3.39E-005    
17.5     8.63E-013     3.51E-007     3.03E-006     9.37E-006     1.999E-005     3.44E-005    
18     9.5E-013     3.51E-007     3.04E-006     9.39E-006     2.01E-005     3.49E-005    
18.5     9.83E-013     3.52E-007     3.04E-006     9.4E-006     2.02E-005     3.54E-005    
19     1.372E-012     3.52E-007     3.05E-006     9.42E-006     2.03E-005     3.58E-005    
19.5     1.302E-012     3.52E-007     3.06E-006     9.439999999999999E-006     2.04E-005     3.62E-005    
20     1.245E-012     3.52E-007     3.05E-006     9.459999999999999E-006     2.05E-005     3.65E-005    
