Thu 04/May/2023 14:49:38
ID: B1
Bemerkung: 
Ud_start: -10
Ud_stop: 20
Ud_step: 0.5
Ugconst_start: 0.1000000014901161
Ugconst_stop: 15.10000038146973
Ugconst_step: 4
Int_Time: Short
IG_Limit: 1m
ID_Limit: 1m
Hold_Time: 0.15
StepDelay_Time: 0.15
Ch_length: 1E-005
Ch_width: 1E-005
Ch_height: 6.5E-008
Epsilon_r: 4
# Die folgenden 2 Zeilen sind nur für AIM-Extract wichtig !
61     4
0.1000000014901161     4.100000001490116     8.100000001490116     12.10000000149012    
# 
Messdaten: 
# Ausgabeformat:
# 1.Spalte: Ud, 2.Spalte: Id zu Ugconst_start, 3.Spalte: Id zu Ugconst_start + Ugconst_step,
#    4.Spalte: Id zu Ugconst_start + 2*Ugconst_step, usw.
# 
-10     4.86E-012     2.34E-012     1.016E-012     5.340000000000001E-013    
-9.5     5.24E-012     2.84E-012     1.51E-012     8.62E-013    
-9     5.62E-012     2.97E-012     1.86E-012     1.11E-012    
-8.5     5.89E-012     3.17E-012     2.09E-012     1.235E-012    
-8     6.2E-012     3.36E-012     2.17E-012     1.309E-012    
-7.5     6.34E-012     3.53E-012     2.44E-012     1.347E-012    
-7     6.58E-012     4.38E-012     2.46E-012     1.411E-012    
-6.5     6.67E-012     3.84E-012     2.72E-012     1.54E-012    
-6     6.85E-012     4.13E-012     2.78E-012     1.66E-012    
-5.5     6.73E-012     4.2E-012     2.94E-012     1.72E-012    
-5     6.95E-012     4.31E-012     2.92E-012     1.89E-012    
-4.5     7.23E-012     4.42E-012     3.12E-012     2.06E-012    
-4     7.17E-012     4.47E-012     3.15E-012     2.15E-012    
-3.5     7.2E-012     4.58E-012     3.3E-012     2.25E-012    
-3     7.3E-012     4.54E-012     3.31E-012     2.28E-012    
-2.5     7.28E-012     4.62E-012     4.08E-012     2.29E-012    
-2     7.37E-012     4.61E-012     3.58E-012     2.4E-012    
-1.5     7.4E-012     4.74E-012     3.66E-012     2.51E-012    
-1     4.57E-011     5.94E-012     5.25E-012     8.979999999999999E-012    
-0.5     1.795E-009     2.43E-010     3.05E-010     8.14E-010    
0     8.11E-009     8.890000000000001E-009     9.8E-009     1.553E-008    
0.5     1.71E-008     5E-008     5.22E-008     6.54E-008    
1     2.76E-008     1.432E-007     1.456E-007     1.683E-007    
1.5     4.18E-008     2.98E-007     3.03E-007     3.39E-007    
2     5.94E-008     5.43E-007     5.5E-007     6.03E-007    
2.5     8.059999999999999E-008     9.06E-007     9.18E-007     9.95E-007    
3     1.033E-007     1.43E-006     1.453E-006     1.557E-006    
3.5     1.256E-007     2.1E-006     2.16E-006     2.28E-006    
4     1.471E-007     2.86E-006     2.99E-006     3.13E-006    
4.5     1.677E-007     3.64E-006     3.91E-006     4.07E-006    
5     1.879E-007     4.43E-006     4.93E-006     5.1E-006    
5.5     2.07E-007     5.22E-006     6.03E-006     6.23E-006    
6     2.27E-007     6.03E-006     7.22E-006     7.47E-006    
6.5     2.47E-007     6.83E-006     8.49E-006     8.8E-006    
7     2.66E-007     7.63E-006     9.850000000000001E-006     1.025E-005    
7.5     2.86E-007     8.430000000000001E-006     1.126E-005     1.181E-005    
8     3.05E-007     9.24E-006     1.274E-005     1.348E-005    
8.5     3.25E-007     1.005E-005     1.426E-005     1.526E-005    
9     3.44E-007     1.086E-005     1.582E-005     1.715E-005    
9.5     3.64E-007     1.167E-005     1.74E-005     1.914E-005    
10     3.83E-007     1.248E-005     1.9E-005     2.12E-005    
10.5     4.01E-007     1.326E-005     2.05E-005     2.33E-005    
11     4.21E-007     1.408E-005     2.21E-005     2.56E-005    
11.5     4.4E-007     1.49E-005     2.38E-005     2.79E-005    
12     4.6E-007     1.572E-005     2.55E-005     3.04E-005    
12.5     4.79E-007     1.654E-005     2.71E-005     3.28E-005    
13     4.98E-007     1.737E-005     2.88E-005     3.54E-005    
13.5     5.18E-007     1.819E-005     3.05E-005     3.8E-005    
14     5.38E-007     1.901E-005     3.22E-005     4.06E-005    
14.5     5.57E-007     1.984E-005     3.39E-005     4.32E-005    
15     5.76E-007     2.06E-005     3.56E-005     4.59E-005    
15.5     5.96E-007     2.14E-005     3.73E-005     4.86E-005    
16     6.15E-007     2.23E-005     3.91E-005     5.13E-005    
16.5     6.34E-007     2.31E-005     4.08E-005     5.41E-005    
17     6.54E-007     2.39E-005     4.25E-005     5.69E-005    
17.5     6.73E-007     2.47E-005     4.42E-005     5.97E-005    
18     6.92E-007     2.56E-005     4.6E-005     6.25E-005    
18.5     7.11E-007     2.64E-005     4.78E-005     6.53E-005    
19     7.3E-007     2.73E-005     4.95E-005     6.82E-005    
19.5     7.5E-007     2.81E-005     5.12E-005     7.100000000000001E-005    
20     7.69E-007     2.89E-005     5.31E-005     7.389999999999999E-005    
