Thu 04/May/2023 14:26:34
ID: A1
Bemerkung: 
Ud_start: -10
Ud_stop: 20
Ud_step: 0.5
Ugconst_start: 0.1000000014901161
Ugconst_stop: 15.10000038146973
Ugconst_step: 5
Int_Time: Short
IG_Limit: 1m
ID_Limit: 1m
Hold_Time: 0.15
StepDelay_Time: 0.15
Ch_length: 2E-005
Ch_width: 1E-005
Ch_height: 6.5E-008
Epsilon_r: 4
# Die folgenden 2 Zeilen sind nur für AIM-Extract wichtig !
61     4
0.1000000014901161     5.100000001490116     10.10000000149012     15.10000000149012    
# 
Messdaten: 
# Ausgabeformat:
# 1.Spalte: Ud, 2.Spalte: Id zu Ugconst_start, 3.Spalte: Id zu Ugconst_start + Ugconst_step,
#    4.Spalte: Id zu Ugconst_start + 2*Ugconst_step, usw.
# 
-10     -1.295E-011     -6.26E-012     -3.99E-012     -2.65E-012    
-9.5     -1.246E-011     -5.79E-012     -3.64E-012     -2.36E-012    
-9     -1.188E-011     -5.47E-012     -3.52E-012     -2.09E-012    
-8.5     -1.155E-011     -5.28E-012     -3.19E-012     -1.9E-012    
-8     -1.101E-011     -5.04E-012     -2.99E-012     -1.76E-012    
-7.5     -1.07E-011     -4.84E-012     -2.82E-012     -1.64E-012    
-7     -1.045E-011     -4.68E-012     -2.77E-012     -1.42E-012    
-6.5     -9.93E-012     -4.4E-012     -2.54E-012     -1.162E-012    
-6     -9.6E-012     -4.25E-012     -2.35E-012     -9.300000000000001E-013    
-5.5     -9.3E-012     -4.18E-012     -2.19E-012     -7.41E-013    
-5     -9E-012     -4.02E-012     -2.13E-012     -6.18E-013    
-4.5     -8.770000000000001E-012     -3.75E-012     -2.01E-012     -4.860000000000001E-013    
-4     -8.53E-012     -3.61E-012     -1.88E-012     -3.8E-013    
-3.5     -8.2E-012     -3.55E-012     -1.75E-012     -2.68E-013    
-3     -7.9E-012     -3.29E-012     -1.66E-012     -1.85E-013    
-2.5     -7.83E-012     -3.25E-012     -1.59E-012     -9.8E-014    
-2     -7.450000000000001E-012     -2.98E-012     -1.594E-012     -7E-015    
-1.5     -7.21E-012     -2.93E-012     -1.428E-012     4.6E-014    
-1     -7.17E-012     -2.92E-012     -1.228E-012     1.23E-013    
-0.5     -6.87E-012     -2.73E-012     -1.069E-012     1.81E-013    
0     -6.76E-012     -2.61E-012     -9.01E-013     2.53E-013    
0.5     -6.49E-012     -2.54E-012     -7.17E-013     5.01E-013    
1     4.03E-012     1.51E-012     2.29E-011     6.37E-011    
1.5     1.94E-010     2.84E-010     6.67E-010     1.078E-009    
2     9.54E-010     2.69E-009     4.44E-009     5.99E-009    
2.5     2.44E-009     1.106E-008     1.532E-008     1.884E-008    
3     4.66E-009     2.95E-008     3.69E-008     4.3E-008    
3.5     7.47E-009     6.29E-008     7.45E-008     8.39E-008    
4     1.07E-008     1.138E-007     1.302E-007     1.432E-007    
4.5     1.429E-008     1.844E-007     2.05E-007     2.22E-007    
5     1.816E-008     2.75E-007     3.05E-007     3.25E-007    
5.5     2.23E-008     3.9E-007     4.27E-007     4.52E-007    
6     2.66E-008     5.26E-007     5.76E-007     6.06E-007    
6.5     3.11E-008     6.83E-007     7.51E-007     7.85E-007    
7     3.57E-008     8.59E-007     9.53E-007     9.930000000000001E-007    
7.5     4.05E-008     1.052E-006     1.184E-006     1.228E-006    
8     4.53E-008     1.26E-006     1.443E-006     1.493E-006    
8.5     5.02E-008     1.482E-006     1.732E-006     1.788E-006    
9     5.52E-008     1.713E-006     2.05E-006     2.11E-006    
9.5     6.03E-008     1.954E-006     2.4E-006     2.47E-006    
10     6.54E-008     2.21E-006     2.77E-006     2.86E-006    
10.5     7.04E-008     2.45E-006     3.16E-006     3.26E-006    
11     7.57E-008     2.72E-006     3.58E-006     3.72E-006    
11.5     8.1E-008     2.98E-006     4.03E-006     4.2E-006    
12     8.63E-008     3.26E-006     4.5E-006     4.73E-006    
12.5     9.16E-008     3.54E-006     4.98E-006     5.27E-006    
13     9.7E-008     3.81E-006     5.49E-006     5.87E-006    
13.5     1.025E-007     4.09E-006     6.01E-006     6.48E-006    
14     1.08E-007     4.38E-006     6.54E-006     7.14E-006    
14.5     1.134E-007     4.67E-006     7.09E-006     7.82E-006    
15     1.19E-007     4.96E-006     7.65E-006     8.53E-006    
15.5     1.246E-007     5.25E-006     8.209999999999999E-006     9.269999999999999E-006    
16     1.302E-007     5.56E-006     8.790000000000001E-006     1.003E-005    
16.5     1.357E-007     5.85E-006     9.37E-006     1.083E-005    
17     1.414E-007     6.16E-006     9.96E-006     1.164E-005    
17.5     1.469E-007     6.45E-006     1.056E-005     1.247E-005    
18     1.527E-007     6.76E-006     1.115E-005     1.333E-005    
18.5     1.583E-007     7.06E-006     1.177E-005     1.42E-005    
19     1.642E-007     7.37E-006     1.239E-005     1.509E-005    
19.5     1.699E-007     7.669999999999999E-006     1.3E-005     1.599E-005    
20     1.756E-007     7.99E-006     1.363E-005     1.691E-005    
