Thu 04/May/2023 14:32:20
ID: A1
Bemerkung: 
Ud_start: -10
Ud_stop: 20
Ud_step: 0.5
Ugconst_start: 0.1000000014901161
Ugconst_stop: 15.10000038146973
Ugconst_step: 5
Int_Time: Short
IG_Limit: 1m
ID_Limit: 1m
Hold_Time: 0.15
StepDelay_Time: 0.15
Ch_length: 1E-005
Ch_width: 1E-005
Ch_height: 6.5E-008
Epsilon_r: 4
# Die folgenden 2 Zeilen sind nur für AIM-Extract wichtig !
61     4
0.1000000014901161     5.100000001490116     10.10000000149012     15.10000000149012    
# 
Messdaten: 
# Ausgabeformat:
# 1.Spalte: Ud, 2.Spalte: Id zu Ugconst_start, 3.Spalte: Id zu Ugconst_start + Ugconst_step,
#    4.Spalte: Id zu Ugconst_start + 2*Ugconst_step, usw.
# 
-10     7.42E-012     7.05E-012     2.45E-012     1.735E-012    
-9.5     7.72E-012     4.68E-012     2.75E-012     2.01E-012    
-9     7.92E-012     4.91E-012     3.15E-012     2.29E-012    
-8.5     1.327E-011     5.07E-012     3.24E-012     2.41E-012    
-8     1.09E-011     1.185E-011     3.47E-012     2.59E-012    
-7.5     8.450000000000001E-012     5.37E-012     3.65E-012     2.71E-012    
-7     1.313E-011     5.53E-012     3.56E-012     2.75E-012    
-6.5     8.74E-012     5.66E-012     3.8E-012     2.91E-012    
-6     8.74E-012     5.66E-012     3.91E-012     2.94E-012    
-5.5     8.84E-012     5.77E-012     4.03E-012     3.04E-012    
-5     9.02E-012     5.83E-012     4.15E-012     3.14E-012    
-4.5     1.791E-011     5.86E-012     4.21E-012     3.16E-012    
-4     9.179999999999999E-012     6.03E-012     4.36E-012     3.3E-012    
-3.5     9.13E-012     6.03E-012     4.43E-012     3.46E-012    
-3     9.12E-012     6.08E-012     4.42E-012     3.45E-012    
-2.5     9.13E-012     6.06E-012     4.55E-012     3.48E-012    
-2     9.24E-012     6.13E-012     4.54E-012     3.51E-012    
-1.5     9.21E-012     6.17E-012     4.63E-012     2.29E-012    
-1     9.179999999999999E-012     6.1E-012     4.72E-012     3.71E-012    
-0.5     9.23E-012     6.24E-012     5.61E-012     3.78E-012    
0     9.53E-012     6.26E-012     4.84E-012     3.79E-012    
0.5     6.78E-011     1.045E-011     7.4E-012     7.42E-012    
1     6.69E-010     4.22E-010     3.21E-010     3.69E-010    
1.5     2.58E-009     4.63E-009     4.03E-009     4.36E-009    
2     6.07E-009     1.973E-008     1.805E-008     1.899E-008    
2.5     1.089E-008     5.34E-008     5.01E-008     5.18E-008    
3     1.682E-008     1.14E-007     1.09E-007     1.118E-007    
3.5     2.34E-008     2.05E-007     1.995E-007     2.02E-007    
4     3.1E-008     3.33E-007     3.24E-007     3.29E-007    
4.5     3.91E-008     5.010000000000001E-007     4.91E-007     4.98E-007    
5     4.78E-008     7.12E-007     7.02E-007     7.11E-007    
5.5     5.69E-008     9.680000000000001E-007     9.599999999999999E-007     9.72E-007    
6     6.62E-008     1.27E-006     1.268E-006     1.283E-006    
6.5     7.58E-008     1.613E-006     1.626E-006     1.644E-006    
7     8.58E-008     1.996E-006     2.04E-006     2.06E-006    
7.5     9.58E-008     2.41E-006     2.51E-006     2.53E-006    
8     1.061E-007     2.85E-006     3.03E-006     3.07E-006    
8.5     1.165E-007     3.32E-006     3.62E-006     3.66E-006    
9     1.272E-007     3.8E-006     4.26E-006     4.32E-006    
9.5     1.379E-007     4.31E-006     4.96E-006     5.03E-006    
10     1.487E-007     4.82E-006     5.72E-006     5.83E-006    
10.5     1.591E-007     5.34E-006     6.51E-006     6.64E-006    
11     1.702E-007     5.88E-006     7.39E-006     7.56E-006    
11.5     1.812E-007     6.43E-006     8.31E-006     8.54E-006    
12     1.922E-007     6.99E-006     9.290000000000001E-006     9.6E-006    
12.5     2.03E-007     7.55E-006     1.029E-005     1.072E-005    
13     2.14E-007     8.12E-006     1.134E-005     1.193E-005    
13.5     2.26E-007     8.69E-006     1.242E-005     1.319E-005    
14     2.37E-007     9.279999999999999E-006     1.353E-005     1.454E-005    
14.5     2.48E-007     9.860000000000001E-006     1.466E-005     1.595E-005    
15     2.6E-007     1.046E-005     1.582E-005     1.744E-005    
15.5     2.71E-007     1.105E-005     1.699E-005     1.897E-005    
16     2.82E-007     1.165E-005     1.82E-005     2.05E-005    
16.5     2.94E-007     1.224E-005     1.939E-005     2.22E-005    
17     3.05E-007     1.285E-005     2.06E-005     2.39E-005    
17.5     3.16E-007     1.345E-005     2.18E-005     2.57E-005    
18     3.28E-007     1.406E-005     2.31E-005     2.76E-005    
18.5     3.39E-007     1.467E-005     2.43E-005     2.94E-005    
19     3.51E-007     1.528E-005     2.56E-005     3.13E-005    
19.5     3.62E-007     1.589E-005     2.69E-005     3.32E-005    
20     3.74E-007     1.651E-005     2.82E-005     3.52E-005    
