Thu 04/May/2023 14:54:40
ID: B1
Bemerkung: 
Ud_start: -10
Ud_stop: 20
Ud_step: 0.5
Ugconst_start: 0.1000000014901161
Ugconst_stop: 15.10000038146973
Ugconst_step: 4
Int_Time: Short
IG_Limit: 1m
ID_Limit: 1m
Hold_Time: 0.15
StepDelay_Time: 0.15
Ch_length: 1E-005
Ch_width: 1E-005
Ch_height: 6.5E-008
Epsilon_r: 4
# Die folgenden 2 Zeilen sind nur für AIM-Extract wichtig !
61     4
0.1000000014901161     4.100000001490116     8.100000001490116     12.10000000149012    
# 
Messdaten: 
# Ausgabeformat:
# 1.Spalte: Ud, 2.Spalte: Id zu Ugconst_start, 3.Spalte: Id zu Ugconst_start + Ugconst_step,
#    4.Spalte: Id zu Ugconst_start + 2*Ugconst_step, usw.
# 
-10     -2.62E-011     -1.51E-011     -1.076E-011     -7.959999999999999E-012    
-9.5     -2.51E-011     -1.452E-011     -1.01E-011     -7.37E-012    
-9     -2.45E-011     -1.394E-011     -9.379999999999999E-012     -6.89E-012    
-8.5     -2.23E-011     -1.323E-011     -8.970000000000001E-012     -6.49E-012    
-8     -2.27E-011     -1.296E-011     -8.53E-012     -6.18E-012    
-7.5     -2.2E-011     -1.255E-011     -8.11E-012     -5.91E-012    
-7     -2.15E-011     -1.227E-011     -7.769999999999999E-012     -5.62E-012    
-6.5     -2.1E-011     -1.196E-011     -7.5E-012     -5.43E-012    
-6     -2.02E-011     -1.157E-011     -7.29E-012     -5.3E-012    
-5.5     -1.97E-011     -1.119E-011     -7.03E-012     -5.14E-012    
-5     -1.93E-011     -1.082E-011     -6.89E-012     -4.91E-012    
-4.5     -1.88E-011     -1.04E-011     -6.66E-012     -4.76E-012    
-4     -1.84E-011     -9.989999999999999E-012     -6.46E-012     -4.7E-012    
-3.5     -1.81E-011     -9.74E-012     -6.3E-012     -4.62E-012    
-3     -1.77E-011     -9.52E-012     -6.26E-012     -4.4E-012    
-2.5     -1.72E-011     -9.32E-012     -6.05E-012     -4.33E-012    
-2     -1.71E-011     -9.04E-012     -5.97E-012     -4.23E-012    
-1.5     -1.69E-011     -8.94E-012     -5.81E-012     -4.04E-012    
-1     -1.52E-011     -7.769999999999999E-012     -4.62E-012     -2.72E-012    
-0.5     4.89E-010     4.67E-010     5.06E-010     5.77E-010    
0     7.35E-009     1.865E-008     1.944E-008     2E-008    
0.5     2.05E-008     1.005E-007     1.029E-007     1.072E-007    
1     3.63E-008     2.76E-007     2.81E-007     2.87E-007    
1.5     5.31E-008     5.55E-007     5.64E-007     5.73E-007    
2     7.08E-008     9.37E-007     9.51E-007     9.64E-007    
2.5     8.9E-008     1.417E-006     1.446E-006     1.464E-006    
3     1.077E-007     1.985E-006     2.05E-006     2.08E-006    
3.5     1.267E-007     2.63E-006     2.77E-006     2.8E-006    
4     1.46E-007     3.31E-006     3.58E-006     3.62E-006    
4.5     1.653E-007     4.03E-006     4.51E-006     4.57E-006    
5     1.847E-007     4.78E-006     5.53E-006     5.61E-006    
5.5     2.04E-007     5.54E-006     6.66E-006     6.78E-006    
6     2.23E-007     6.32E-006     7.880000000000001E-006     8.049999999999999E-006    
6.5     2.43E-007     7.1E-006     9.18E-006     9.449999999999999E-006    
7     2.63E-007     7.900000000000001E-006     1.056E-005     1.095E-005    
7.5     2.83E-007     8.69E-006     1.2E-005     1.257E-005    
8     3.03E-007     9.500000000000001E-006     1.348E-005     1.431E-005    
8.5     3.23E-007     1.031E-005     1.501E-005     1.616E-005    
9     3.43E-007     1.113E-005     1.657E-005     1.812E-005    
9.5     3.62E-007     1.195E-005     1.816E-005     2.01E-005    
10     3.83E-007     1.277E-005     1.977E-005     2.23E-005    
10.5     4.02E-007     1.356E-005     2.13E-005     2.45E-005    
11     4.22E-007     1.44E-005     2.29E-005     2.68E-005    
11.5     4.42E-007     1.523E-005     2.46E-005     2.92E-005    
12     4.62E-007     1.607E-005     2.63E-005     3.17E-005    
12.5     4.82E-007     1.69E-005     2.8E-005     3.42E-005    
13     5.02E-007     1.775E-005     2.97E-005     3.68E-005    
13.5     5.22E-007     1.858E-005     3.14E-005     3.93E-005    
14     5.43E-007     1.943E-005     3.31E-005     4.2E-005    
14.5     5.64E-007     2.02E-005     3.49E-005     4.47E-005    
15     5.84E-007     2.11E-005     3.67E-005     4.75E-005    
15.5     6.04E-007     2.19E-005     3.84E-005     5.02E-005    
16     6.24E-007     2.28E-005     4.01E-005     5.31E-005    
16.5     6.44E-007     2.36E-005     4.19E-005     5.59E-005    
17     6.64E-007     2.45E-005     4.37E-005     5.87E-005    
17.5     6.85E-007     2.53E-005     4.55E-005     6.160000000000001E-005    
18     7.05E-007     2.62E-005     4.73E-005     6.45E-005    
18.5     7.250000000000001E-007     2.7E-005     4.9E-005     6.74E-005    
19     7.45E-007     2.79E-005     5.09E-005     7.03E-005    
19.5     7.64E-007     2.87E-005     5.27E-005     7.32E-005    
20     7.84E-007     2.96E-005     5.46E-005     7.62E-005    
