Thu 04/May/2023 14:58:13
ID: B1
Bemerkung: 
Ud_start: -10
Ud_stop: 20
Ud_step: 0.5
Ugconst_start: 0.1000000014901161
Ugconst_stop: 15.10000038146973
Ugconst_step: 4
Int_Time: Short
IG_Limit: 1m
ID_Limit: 1m
Hold_Time: 0.15
StepDelay_Time: 0.15
Ch_length: 2E-005
Ch_width: 1E-005
Ch_height: 6.5E-008
Epsilon_r: 4
# Die folgenden 2 Zeilen sind nur für AIM-Extract wichtig !
61     4
0.1000000014901161     4.100000001490116     8.100000001490116     12.10000000149012    
# 
Messdaten: 
# Ausgabeformat:
# 1.Spalte: Ud, 2.Spalte: Id zu Ugconst_start, 3.Spalte: Id zu Ugconst_start + Ugconst_step,
#    4.Spalte: Id zu Ugconst_start + 2*Ugconst_step, usw.
# 
-10     3.89E-012     1.75E-012     2.87E-013     -1.62E-012    
-9.5     3.97E-012     1.54E-012     7.85E-013     -1.045E-012    
-9     4.26E-012     1.69E-012     8.84E-013     -6.34E-013    
-8.5     4.48E-012     1.93E-012     9.139999999999999E-013     -3.87E-013    
-8     4.58E-012     2.11E-012     1.108E-012     -2.69E-013    
-7.5     4.75E-012     2.29E-012     9.98E-013     -1.58E-013    
-7     4.81E-012     2.44E-012     9.52E-013     -9E-014    
-6.5     4.95E-012     2.5E-012     9.98E-013     -1.7E-014    
-6     6.62E-012     2.66E-012     9.320000000000001E-013     1.8E-014    
-5.5     5.19E-012     4.34E-012     9.25E-013     8.8E-014    
-5     5.18E-012     2.94E-012     1.098E-012     1.59E-013    
-4.5     5.17E-012     2.95E-012     9.5E-013     1.62E-013    
-4     5.24E-012     3.12E-012     9.300000000000001E-013     1.81E-013    
-3.5     5.25E-012     3.13E-012     9.130000000000001E-013     2.41E-013    
-3     5.36E-012     3.23E-012     1.299E-012     2.68E-013    
-2.5     5.43E-012     3.27E-012     8.84E-013     3.27E-013    
-2     5.48E-012     3.28E-012     9.07E-013     3.44E-013    
-1.5     5.55E-012     3.39E-012     8.890000000000001E-013     3.83E-013    
-1     5.56E-012     3.42E-012     8.98E-013     6.85E-013    
-0.5     6.06E-012     3.59E-012     2E-012     4.46E-013    
0     6.57E-010     7.78E-012     7.61E-011     4.89E-011    
0.5     7.02E-009     2.79E-009     7.46E-009     7.45E-009    
1     1.526E-008     3.41E-008     5.05E-008     5.04E-008    
1.5     2.39E-008     1.121E-007     1.411E-007     1.412E-007    
2     3.31E-008     2.37E-007     2.78E-007     2.78E-007    
2.5     4.24E-008     4.14E-007     4.67E-007     4.68E-007    
3     5.18E-008     6.42E-007     7.07E-007     7.08E-007    
3.5     6.120000000000001E-008     9.15E-007     9.960000000000001E-007     9.98E-007    
4     7.07E-008     1.229E-006     1.336E-006     1.338E-006    
4.5     8.02E-008     1.572E-006     1.727E-006     1.729E-006    
5     8.97E-008     1.935E-006     2.17E-006     2.17E-006    
5.5     9.93E-008     2.32E-006     2.66E-006     2.67E-006    
6     1.089E-007     2.7E-006     3.2E-006     3.22E-006    
6.5     1.185E-007     3.09E-006     3.79E-006     3.81E-006    
7     1.281E-007     3.49E-006     4.43E-006     4.46E-006    
7.5     1.378E-007     3.88E-006     5.1E-006     5.17E-006    
8     1.475E-007     4.28E-006     5.8E-006     5.92E-006    
8.5     1.571E-007     4.69E-006     6.53E-006     6.73E-006    
9     1.669E-007     5.09E-006     7.27E-006     7.59E-006    
9.5     1.766E-007     5.49E-006     8.039999999999999E-006     8.51E-006    
10     1.864E-007     5.9E-006     8.81E-006     9.470000000000001E-006    
10.5     1.959E-007     6.29E-006     9.56E-006     1.044E-005    
11     2.05E-007     6.71E-006     1.036E-005     1.15E-005    
11.5     2.15E-007     7.12E-006     1.116E-005     1.259E-005    
12     2.25E-007     7.53E-006     1.197E-005     1.371E-005    
12.5     2.35E-007     7.95E-006     1.277E-005     1.485E-005    
13     2.45E-007     8.36E-006     1.359E-005     1.603E-005    
13.5     2.55E-007     8.780000000000001E-006     1.44E-005     1.721E-005    
14     2.65E-007     9.2E-006     1.523E-005     1.842E-005    
14.5     2.75E-007     9.619999999999999E-006     1.605E-005     1.964E-005    
15     2.85E-007     1.004E-005     1.689E-005     2.08E-005    
15.5     2.94E-007     1.046E-005     1.772E-005     2.21E-005    
16     3.05E-007     1.088E-005     1.855E-005     2.33E-005    
16.5     3.14E-007     1.13E-005     1.939E-005     2.46E-005    
17     3.24E-007     1.173E-005     2.01E-005     2.59E-005    
17.5     3.35E-007     1.215E-005     2.1E-005     2.71E-005    
18     3.44E-007     1.258E-005     2.18E-005     2.84E-005    
18.5     3.54E-007     1.299E-005     2.27E-005     2.97E-005    
19     3.65E-007     1.342E-005     2.36E-005     3.1E-005    
19.5     3.74E-007     1.384E-005     2.44E-005     3.23E-005    
20     3.84E-007     1.427E-005     2.53E-005     3.36E-005    
