Thu 04/May/2023 14:23:33
ID: A1
Bemerkung: 
Ud_start: 0
Ud_stop: 20
Ud_step: 0.5
Ugconst_start: 0
Ugconst_stop: 20
Ugconst_step: 4
Int_Time: Short
IG_Limit: 1m
ID_Limit: 1m
Hold_Time: 0.15
StepDelay_Time: 0.15
Ch_length: 2E-005
Ch_width: 1E-005
Ch_height: 6.5E-008
Epsilon_r: 4
# Die folgenden 2 Zeilen sind nur für AIM-Extract wichtig !
41     6
0     4     8     12     16     20    
# 
Messdaten: 
# Ausgabeformat:
# 1.Spalte: Ud, 2.Spalte: Id zu Ugconst_start, 3.Spalte: Id zu Ugconst_start + Ugconst_step,
#    4.Spalte: Id zu Ugconst_start + 2*Ugconst_step, usw.
# 
0     6.4E-012     -9.24E-011     -3.2E-010     -5.850000000000001E-010     -8.72E-010     -1.157E-009    
0.5     6.69E-012     6.98E-008     2.37E-007     4.37E-007     6.48E-007     8.7E-007    
1     6.66E-012     1.192E-007     4.49E-007     8.47E-007     1.271E-006     1.716E-006    
1.5     6.75E-012     1.52E-007     6.39E-007     1.233E-006     1.871E-006     2.57E-006    
2     6.79E-012     1.717E-007     8.06E-007     1.595E-006     2.47E-006     3.36E-006    
2.5     7.03E-012     1.821E-007     9.53E-007     1.935E-006     3.02E-006     4.13E-006    
3     7.27E-012     1.868E-007     1.08E-006     2.28E-006     3.55E-006     4.88E-006    
3.5     7.15E-012     1.885E-007     1.189E-006     2.57E-006     4.05E-006     5.6E-006    
4     6.99E-012     1.891E-007     1.279E-006     2.83E-006     4.52E-006     6.32E-006    
4.5     7.19E-012     1.895E-007     1.354E-006     3.08E-006     4.98E-006     7E-006    
5     7.12E-012     1.898E-007     1.415E-006     3.3E-006     5.42E-006     7.66E-006    
5.5     7.13E-012     1.899E-007     1.464E-006     3.51E-006     5.82E-006     8.29E-006    
6     7.2E-012     1.901E-007     1.503E-006     3.68E-006     6.21E-006     8.909999999999999E-006    
6.5     7.31E-012     1.902E-007     1.532E-006     3.86E-006     6.59E-006     9.51E-006    
7     7.340000000000001E-012     1.903E-007     1.556E-006     4.01E-006     6.93E-006     1.009E-005    
7.5     7.01E-012     1.904E-007     1.574E-006     4.14E-006     7.25E-006     1.063E-005    
8     7.430000000000001E-012     1.903E-007     1.586E-006     4.26E-006     7.56E-006     1.117E-005    
8.5     7.4E-012     1.905E-007     1.596E-006     4.36E-006     7.849999999999999E-006     1.167E-005    
9     7.42E-012     1.906E-007     1.602E-006     4.44E-006     8.12E-006     1.216E-005    
9.5     7.53E-012     1.907E-007     1.606E-006     4.52E-006     8.35E-006     1.262E-005    
10     7.58E-012     1.908E-007     1.609E-006     4.59E-006     8.569999999999999E-006     1.306E-005    
10.5     7.430000000000001E-012     1.908E-007     1.611E-006     4.64E-006     8.770000000000001E-006     1.347E-005    
11     7.61E-012     1.909E-007     1.612E-006     4.67E-006     8.950000000000001E-006     1.385E-005    
11.5     7.59E-012     1.909E-007     1.614E-006     4.71E-006     9.109999999999999E-006     1.422E-005    
12     7.6E-012     1.908E-007     1.615E-006     4.74E-006     9.259999999999999E-006     1.457E-005    
12.5     7.61E-012     1.909E-007     1.616E-006     4.76E-006     9.38E-006     1.489E-005    
13     7.62E-012     1.91E-007     1.616E-006     4.77E-006     9.490000000000001E-006     1.52E-005    
13.5     7.750000000000001E-012     1.91E-007     1.617E-006     4.79E-006     9.59E-006     1.548E-005    
14     8.24E-012     1.911E-007     1.618E-006     4.8E-006     9.680000000000001E-006     1.574E-005    
14.5     8.040000000000001E-012     1.911E-007     1.619E-006     4.8E-006     9.75E-006     1.597E-005    
15     7.8E-012     1.91E-007     1.62E-006     4.81E-006     9.819999999999999E-006     1.619E-005    
15.5     7.81E-012     1.91E-007     1.619E-006     4.82E-006     9.860000000000001E-006     1.639E-005    
16     7.81E-012     1.91E-007     1.62E-006     4.83E-006     9.92E-006     1.657E-005    
16.5     7.850000000000001E-012     1.911E-007     1.62E-006     4.83E-006     9.94E-006     1.673E-005    
17     7.93E-012     1.909E-007     1.621E-006     4.83E-006     9.969999999999999E-006     1.688E-005    
17.5     7.68E-012     1.909E-007     1.622E-006     4.84E-006     1.001E-005     1.701E-005    
18     7.950000000000001E-012     1.91E-007     1.622E-006     4.84E-006     1.002E-005     1.713E-005    
18.5     7.940000000000001E-012     1.911E-007     1.622E-006     4.85E-006     1.005E-005     1.723E-005    
19     7.940000000000001E-012     1.912E-007     1.622E-006     4.85E-006     1.007E-005     1.732E-005    
19.5     7.959999999999999E-012     1.912E-007     1.623E-006     4.85E-006     1.008E-005     1.74E-005    
20     7.950000000000001E-012     1.912E-007     1.623E-006     4.86E-006     1.01E-005     1.748E-005    
