Tue 28/Feb/2023 16:31:52
ID: B1
Bemerkung: 
Ud_start: -10
Ud_stop: 20
Ud_step: 0.5
Ugconst_start: 0.1000000014901161
Ugconst_stop: 15.10000038146973
Ugconst_step: 5
Int_Time: Short
IG_Limit: 1m
ID_Limit: 1m
Hold_Time: 0.15
StepDelay_Time: 0.15
Ch_length: 1E-005
Ch_width: 1E-005
Ch_height: 6.5E-008
Epsilon_r: 4
# Die folgenden 2 Zeilen sind nur für AIM-Extract wichtig !
61     4
0.1000000014901161     5.100000001490116     10.10000000149012     15.10000000149012    
# 
Messdaten: 
# Ausgabeformat:
# 1.Spalte: Ud, 2.Spalte: Id zu Ugconst_start, 3.Spalte: Id zu Ugconst_start + Ugconst_step,
#    4.Spalte: Id zu Ugconst_start + 2*Ugconst_step, usw.
# 
-10     6.21E-013     -3.19E-011     -1.57E-011     -1.011E-011    
-9.5     2.15E-012     -2.44E-011     -1.136E-011     -8.860000000000001E-012    
-9     2.64E-012     -1.95E-011     -9.570000000000001E-012     -7.02E-012    
-8.5     3.26E-012     -1.54E-011     -7.850000000000001E-012     -5.72E-012    
-8     3.51E-012     -1.141E-011     -5.92E-012     -5.21E-012    
-7.5     3.87E-012     -7.659999999999999E-012     -4.86E-012     -4.03E-012    
-7     4.16E-012     -5.01E-012     -3.79E-012     -3.33E-012    
-6.5     4.49E-012     -2.99E-012     -2.78E-012     -2.36E-012    
-6     4.7E-012     -8.78E-013     -1.62E-012     -1.89E-012    
-5.5     4.86E-012     1.369E-012     -4.71E-013     -1.074E-012    
-5     5.01E-012     1.13E-012     1.536E-012     8.64E-013    
-4.5     5.09E-012     1.64E-012     5.78E-013     -2.72E-013    
-4     5.29E-012     2.19E-012     7.33E-013     1.513E-012    
-3.5     5.39E-012     2.53E-012     8.75E-013     1.04E-013    
-3     5.35E-012     2.53E-012     9.110000000000001E-013     1.74E-013    
-2.5     5.35E-012     2.81E-012     8.57E-013     1.94E-013    
-2     5.45E-012     2.67E-012     8.36E-013     2.35E-013    
-1.5     2.4E-011     4.32E-012     3E-012     1.99E-012    
-1     2.22E-009     5.57E-010     8.86E-010     7.340000000000001E-010    
-0.5     1.395E-008     2.13E-008     2.54E-008     2.37E-008    
0     3.02E-008     1.136E-007     1.248E-007     1.203E-007    
0.5     4.83E-008     3.01E-007     3.18E-007     3.11E-007    
1     6.71E-008     5.92E-007     6.19E-007     6.09E-007    
1.5     8.640000000000001E-008     9.89E-007     1.024E-006     1.013E-006    
2     1.059E-007     1.493E-006     1.539E-006     1.526E-006    
2.5     1.254E-007     2.11E-006     2.16E-006     2.15E-006    
3     1.45E-007     2.82E-006     2.9E-006     2.89E-006    
3.5     1.647E-007     3.61E-006     3.74E-006     3.74E-006    
4     1.843E-007     4.47E-006     4.7E-006     4.7E-006    
4.5     2.03E-007     5.39E-006     5.76E-006     5.78E-006    
5     2.24E-007     6.34E-006     6.94E-006     6.97E-006    
5.5     2.43E-007     7.31E-006     8.230000000000001E-006     8.29E-006    
6     2.62E-007     8.3E-006     9.629999999999999E-006     9.72E-006    
6.5     2.82E-007     9.300000000000001E-006     1.114E-005     1.128E-005    
7     3.02E-007     1.031E-005     1.275E-005     1.295E-005    
7.5     3.22E-007     1.133E-005     1.444E-005     1.476E-005    
8     3.41E-007     1.235E-005     1.624E-005     1.669E-005    
8.5     3.61E-007     1.338E-005     1.81E-005     1.876E-005    
9     3.8E-007     1.44E-005     1.99E-005     2.1E-005    
9.5     4E-007     1.544E-005     2.2E-005     2.32E-005    
10     4.19E-007     1.647E-005     2.4E-005     2.58E-005    
10.5     4.38E-007     1.747E-005     2.6E-005     2.82E-005    
11     4.58E-007     1.852E-005     2.81E-005     3.1E-005    
11.5     4.78E-007     1.956E-005     3.02E-005     3.38E-005    
12     4.98E-007     2.05E-005     3.24E-005     3.68E-005    
12.5     5.17E-007     2.16E-005     3.45E-005     3.98E-005    
13     5.38E-007     2.27E-005     3.67E-005     4.31E-005    
13.5     5.58E-007     2.38E-005     3.89E-005     4.64E-005    
14     5.77E-007     2.48E-005     4.11E-005     4.97E-005    
14.5     5.97E-007     2.58E-005     4.34E-005     5.33E-005    
15     6.17E-007     2.7E-005     4.56E-005     5.69E-005    
15.5     6.36E-007     2.79E-005     4.79E-005     6.04E-005    
16     6.560000000000001E-007     2.9E-005     5.01E-005     6.41E-005    
16.5     6.76E-007     3.01E-005     5.25E-005     6.78E-005    
17     6.95E-007     3.11E-005     5.48E-005     7.160000000000001E-005    
17.5     7.15E-007     3.22E-005     5.71E-005     7.54E-005    
18     7.35E-007     3.33E-005     5.94E-005     7.93E-005    
18.5     7.54E-007     3.43E-005     6.17E-005     8.31E-005    
19     7.74E-007     3.54E-005     6.41E-005     8.71E-005    
19.5     7.93E-007     3.65E-005     6.64E-005     9.1E-005    
20     8.13E-007     3.75E-005     6.87E-005     9.500000000000001E-005    
