Thu 04/May/2023 14:42:32
ID: A1
Bemerkung: 
Ud_start: 0
Ud_stop: 20
Ud_step: 0.5
Ugconst_start: 0
Ugconst_stop: 20
Ugconst_step: 4
Int_Time: Short
IG_Limit: 1m
ID_Limit: 1m
Hold_Time: 0.15
StepDelay_Time: 0.15
Ch_length: 1E-005
Ch_width: 1E-005
Ch_height: 6.5E-008
Epsilon_r: 4
# Die folgenden 2 Zeilen sind nur für AIM-Extract wichtig !
41     6
0     4     8     12     16     20    
# 
Messdaten: 
# Ausgabeformat:
# 1.Spalte: Ud, 2.Spalte: Id zu Ugconst_start, 3.Spalte: Id zu Ugconst_start + Ugconst_step,
#    4.Spalte: Id zu Ugconst_start + 2*Ugconst_step, usw.
# 
0     -8.93E-012     -1.57E-010     -3.01E-012     -2.17E-010     -1.73E-010     -2.22E-010    
0.5     -8.450000000000001E-012     1.119E-007     6.32E-008     2.31E-007     2.85E-007     3.53E-007    
1     -8.150000000000001E-012     1.894E-007     2.94E-007     6.21E-007     8.660000000000001E-007     1.194E-006    
1.5     -7.359999999999999E-012     2.4E-007     5.91E-007     1.129E-006     1.674E-006     2.28E-006    
2     -7.359999999999999E-012     2.69E-007     8.8E-007     1.685E-006     2.54E-006     3.46E-006    
2.5     -7.11E-012     2.84E-007     1.165E-006     2.28E-006     3.46E-006     4.73E-006    
3     -6.75E-012     2.91E-007     1.431E-006     2.85E-006     4.41E-006     6.05E-006    
3.5     -6.55E-012     2.93E-007     1.681E-006     3.42E-006     5.37E-006     7.41E-006    
4     -6.29E-012     2.94E-007     1.903E-006     3.97E-006     6.31E-006     8.8E-006    
4.5     -6.16E-012     2.95E-007     2.12E-006     4.5E-006     7.23E-006     1.015E-005    
5     -5.81E-012     2.96E-007     2.29E-006     5E-006     8.15E-006     1.15E-005    
5.5     -5.7E-012     2.96E-007     2.44E-006     5.48E-006     9.03E-006     1.281E-005    
6     -5.47E-012     2.97E-007     2.57E-006     5.93E-006     9.88E-006     1.411E-005    
6.5     -5.2E-012     2.97E-007     2.67E-006     6.35E-006     1.07E-005     1.539E-005    
7     -5.09E-012     2.97E-007     2.75E-006     6.74E-006     1.149E-005     1.664E-005    
7.5     -4.87E-012     2.98E-007     2.81E-006     7.09E-006     1.225E-005     1.785E-005    
8     -4.84E-012     2.98E-007     2.87E-006     7.42E-006     1.297E-005     1.903E-005    
8.5     -4.52E-012     2.99E-007     2.91E-006     7.720000000000001E-006     1.367E-005     2.01E-005    
9     -4.69E-012     2.99E-007     2.94E-006     7.98E-006     1.433E-005     2.13E-005    
9.5     -4.18E-012     2.99E-007     2.96E-006     8.219999999999999E-006     1.494E-005     2.23E-005    
10     -4.12E-012     3E-007     2.97E-006     8.430000000000001E-006     1.553E-005     2.34E-005    
10.5     -3.91E-012     3E-007     2.98E-006     8.600000000000001E-006     1.605E-005     2.44E-005    
11     -3.85E-012     3E-007     2.99E-006     8.770000000000001E-006     1.658E-005     2.54E-005    
11.5     -3.73E-012     3E-007     3E-006     8.9E-006     1.705E-005     2.63E-005    
12     -3.58E-012     3.01E-007     3.01E-006     9.03E-006     1.75E-005     2.73E-005    
12.5     -3.44E-012     3.01E-007     3.01E-006     9.120000000000001E-006     1.79E-005     2.81E-005    
13     -3.25E-012     3.01E-007     3.02E-006     9.21E-006     1.829E-005     2.9E-005    
13.5     -3.19E-012     3.01E-007     3.02E-006     9.279999999999999E-006     1.863E-005     2.98E-005    
14     -3.03E-012     3.02E-007     3.03E-006     9.34E-006     1.896E-005     3.06E-005    
14.5     -2.91E-012     3.02E-007     3.03E-006     9.39E-006     1.925E-005     3.13E-005    
15     -2.86E-012     3.02E-007     3.04E-006     9.43E-006     1.951E-005     3.2E-005    
15.5     -2.72E-012     3.02E-007     3.04E-006     9.459999999999999E-006     1.974E-005     3.27E-005    
16     -2.62E-012     3.02E-007     3.05E-006     9.490000000000001E-006     1.996E-005     3.34E-005    
16.5     -2.5E-012     3.03E-007     3.05E-006     9.52E-006     2.01E-005     3.4E-005    
17     -2.4E-012     3.03E-007     3.05E-006     9.55E-006     2.03E-005     3.46E-005    
17.5     -2.24E-012     3.03E-007     3.06E-006     9.57E-006     2.04E-005     3.51E-005    
18     -2.14E-012     3.03E-007     3.06E-006     9.6E-006     2.06E-005     3.56E-005    
18.5     -2.13E-012     3.04E-007     3.07E-006     9.619999999999999E-006     2.07E-005     3.61E-005    
19     -1.97E-012     3.04E-007     3.06E-006     9.639999999999999E-006     2.08E-005     3.66E-005    
19.5     -1.87E-012     3.04E-007     3.07E-006     9.660000000000001E-006     2.09E-005     3.7E-005    
20     -1.77E-012     3.04E-007     3.07E-006     9.680000000000001E-006     2.1E-005     3.74E-005    
